,acousticness,artist_genre,artists,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,track_uri,valence,lastfm_genre
0,0.00346,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.605,180.72,0.825,0.8540000000000001,1,0.0531,-7.767,0,Holly,0.36,2008,0.0386,117.608,spotify:track:0XJyFdEV53XgpP90nEeab1,0.615,electronic
1,0.00136,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.48,157.067,0.778,0.8440000000000001,10,0.398,-8.9,1,Miss You,0.32,2008,0.0304,99.887,spotify:track:7jGBayWeRx9L7dal30nirr,0.183,electronic
2,0.00403,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.488,271.027,0.7509999999999999,0.69,10,0.239,-6.2429999999999986,0,Isabella of Castile,0.45,2008,0.0343,82.991,spotify:track:4wj53ItvfETfYRs4zzmiPC,0.16699999999999998,electronic
3,0.0322,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.315,239.065,0.915,6.14e-06,6,0.698,-4.548,0,You Already Know,0.36,2013,0.103,177.148,spotify:track:0lijVPETlmWEPFzGXMjhDs,0.601,indie
4,0.158,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.508,191.6,0.6920000000000001,0.655,6,0.103,-4.918,1,City With No Children,0.01,2010,0.0328,128.201,spotify:track:31iXIwJlgBluoFdU095dXL,0.659,indie
5,0.000102,"['alternative dance', 'british indie rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop']",['Bombay Bicycle Club'],0.389,214.413,0.93,0.126,2,0.35,-5.79,0,Bad Timing,0.33,2011,0.0962,126.008,spotify:track:15B4Ov5uXiC9GAJMoADBJD,0.489,indie
6,0.229,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.9,173.693,0.5379999999999999,0.843,7,0.287,-7.879,1,Rawnald Gregory Erickson the Second,0.65,2008,0.0343,95.508,spotify:track:4j4pPKE3xAblPIbhxScC1j,0.713,electronic
7,0.25,"['big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton', 'pop', 'progressive electro house', 'tropical house']","['Dillon Francis', 'Totally Enormous Extinct Dinosaurs']",0.7170000000000001,246.0,0.637,0.306,0,0.34700000000000003,-3.401,0,Without You,0.04,2013,0.0347,119.951,spotify:track:6K3kOF05SrwfbAGcwqU4s8,0.392,moombahton
8,0.615,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.764,216.387,0.7440000000000001,0.435,9,0.173,-8.519,0,Malmo,0.42,2013,0.0307,132.056,spotify:track:4jU3iYHWpre263nlEhqrUl,0.963,electronic
9,0.0304,"['alternative dance', 'australian alternative rock', 'indietronica', 'new rave']",['Jagwar Ma'],0.614,315.0,0.838,0.000297,10,0.166,-6.896,1,Come Save Me,0.33,2013,0.028,127.971,spotify:track:1LwxeFBV1dODgamm5MBTrP,0.578,seen live
10,0.509,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'synthpop']",['The Naked And Famous'],0.584,236.56,0.477,0.0108,0,0.112,-9.565,1,The Sun,0.38,2010,0.0312,123.996,spotify:track:3biMQVil52sKP7Rwj8o7Rb,0.0355,indie
11,0.0154,"['alternative dance', 'british indie rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop']",['Bombay Bicycle Club'],0.64,299.867,0.932,0.0622,6,0.493,-4.383,1,Feel,0.0,2014,0.0372,110.008,spotify:track:4xakygvlAqGzTQUCJodEyd,0.807,indie
12,0.0008460000000000001,"['edm', 'electro house', 'glitch', 'glitch hop']",['The Glitch Mob'],0.563,325.909,0.836,0.5,5,0.116,-5.891,0,We Can Make The World Stop,0.58,2011,0.0357,105.006,spotify:track:48n92l7OnLEURhalUBtsl7,0.154,glitch
13,0.0145,"['brostep', 'complextro', 'edm', 'electro']","['Skrillex', 'Sirah']",0.716,215.253,0.972,3.2200000000000003e-05,7,0.317,-2.302,1,Bangarang (feat. Sirah),0.72,2011,0.196,110.026,spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.5760000000000001,dubstep
14,0.273,"['dance pop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']","['Jhene Aiko', 'Childish Gambino']",0.598,256.08,0.584,0.000105,6,0.132,-7.818,1,Bed Peace,0.39,2013,0.0628,119.784,spotify:track:3iIrtgucy1S2IMtozeYARI,0.269,rnb
15,0.0008089999999999999,"['indie folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler', 'synthpop']",['Grouplove'],0.407,230.373,0.93,1.4300000000000004e-05,1,0.248,-6.297999999999999,1,Borderlines And Aliens,0.34,2013,0.0977,102.57,spotify:track:0EyoFAPGhBZVoFNIXEPQE3,0.263,indie
16,0.00182,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues']",['Cage The Elephant'],0.398,196.56,0.809,0.0,6,0.334,-6.1629999999999985,0,Lotus,0.47,2009,0.0359,128.495,spotify:track:0MtgNXtojIxW55FTkKKhnB,0.493,indie rock
17,0.0982,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['Beck'],0.684,219.6,0.797,0.0552,1,0.321,-6.586,1,The New Pollution,0.47,1996,0.03,132.121,spotify:track:4t5tAOTFUfb2FhHnnapWlB,0.883,alternative
18,0.501,"['indie folk', 'modern blues', 'new americana', 'roots rock', 'stomp and holler']",['J. Roddy Walston & The Business'],0.599,168.533,0.8959999999999999,5.16e-05,7,0.208,-5.796,1,Don't Break The Needle,0.01,2010,0.0578,130.977,spotify:track:1DwbxdmeSi0UVaEPkBo6XC,0.442,seen live
19,0.00475,"['nu gaze', 'pop', 'shiver pop']",['The 1975'],0.654,254.6,0.91,0.000685,11,0.462,-5.048,1,Girls,0.52,2013,0.0556,108.029,spotify:track:6d8jFIWMRwhVYe7SCQwlqL,0.879,indie
20,0.00168,"['big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton', 'pop', 'progressive electro house', 'tropical house']",['Dillon Francis'],0.6659999999999999,248.727,0.93,0.000397,6,0.341,-3.826,0,I.D.G.A.F.O.S.,0.01,2011,0.0406,110.018,spotify:track:7FwsJLYnRNboaN7suQQePz,0.13,moombahton
21,0.016,"['alternative dance', 'indie pop', 'metropopolis', 'modern rock', 'shimmer pop']",['Capital Cities'],0.701,229.822,0.746,0.00676,1,0.128,-5.029,1,Farrah Fawcett Hair - feat. Andre 3000,0.0,2013,0.0394,125.921,spotify:track:0zR5QeOKnLlxjfpH2Iwq1N,0.645,electronic
22,0.000156,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'synthpop']",['The Naked And Famous'],0.563,235.4,0.956,0.000364,11,0.0661,-4.95,0,All Of This,0.42,2010,0.0731,151.993,spotify:track:4Ip2JTqyVA9OOEFvNAkzdf,0.664,indie
23,0.000531,"['alternative metal', 'alternative rock', 'blues-rock', 'garage rock', 'modern rock', 'neo-psychedelic', 'nu metal', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",['Queens of the Stone Age'],0.187,235.4,0.855,0.0204,11,0.361,-4.316,0,My God Is The Sun,0.57,2013,0.0624,160.9,spotify:track:1Pc3gTtQG4Cq1x81NcXtCN,0.257,Stoner Rock
24,0.55,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['The Strokes'],0.376,189.973,0.31,0.841,8,0.147,-9.79,1,Ask Me Anything,0.42,2006,0.0332,131.566,spotify:track:6THqWFqcUAAB7At66622Wr,0.461,indie rock
25,0.000193,"['edm', 'electro house', 'glitch', 'glitch hop']",['The Glitch Mob'],0.509,294.658,0.752,0.948,0,0.329,-5.457000000000002,1,Can't Kill Us,0.52,2014,0.0468,150.136,spotify:track:1t7adBEtxZXavJ1mbiyAWy,0.304,glitch
26,0.665,"['alternative emo', 'anti-folk', 'art pop', 'chamber pop', 'folk-pop', 'freak folk', 'garage psych', 'indie folk', 'indie pop', 'indie punk', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'preverb', 'singer-songwriter', 'slow core', 'stomp and holler']",['Waxahatchee'],0.503,213.716,0.274,0.000242,11,0.113,-9.087,0,You're Damaged,0.28,2013,0.0462,148.7,spotify:track:6TIQ39ui0t9bjBnYH91r9Z,0.305,singer-songwriter
27,0.173,"['house', 'indie r&b', 'indietronica', 'pop', 'tropical house']",['AlunaGeorge'],0.74,203.853,0.6940000000000001,4.47e-05,5,0.3720000000000001,-6.6160000000000005,0,You Know You Like It,0.0,2013,0.11,91.986,spotify:track:5lvR6TZ3qurC609aMQlNsB,0.439,electronic
28,0.383,"['edm', 'electro house', 'glitch', 'glitch hop']",['The Glitch Mob'],0.598,382.813,0.67,0.805,1,0.0781,-9.205,0,Fortune Days,0.58,2010,0.095,104.964,spotify:track:5VWVVSABdgccboSdrKGiZH,0.189,glitch
29,0.0645,['disco house'],['Duck Sauce'],0.8240000000000001,180.107,0.883,0.0707,0,0.409,-2.715,1,It's You,0.35,2013,0.108,127.989,spotify:track:6aCMJCflPDsOhOW99U18Xl,0.8490000000000001,House
30,0.11,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'singer-songwriter', 'stomp and holler']",['Neutral Milk Hotel'],0.419,120.427,0.519,0.889,5,0.409,-6.47,1,King of Carrot Flowers Pt. 1,0.57,1998,0.0334,94.044,spotify:track:17Nowmq4iF2rkbd1rAe1Vt,0.343,indie
31,0.0005809999999999999,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'escape room', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'shimmer pop', 'synthpop']",['Sleigh Bells'],0.429,229.373,0.8170000000000001,0.0328,6,0.0842,-2.491,0,Crown On The Ground,0.38,2010,0.0541,84.979,spotify:track:2a6hyCvJXQB5DjFnzHHJua,0.58,electronic
32,0.00913,"['alternative rock', 'dance-punk', 'dream pop', 'e6fi', 'emo', 'emo punk', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'math rock', 'modern rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'post rock', 'post-hardcore', 'shoegaze', 'slow core']",['Dismemberment Plan'],0.47,266.8,0.8490000000000001,0.0163,1,0.106,-5.558,0,The City,0.36,1999,0.0352,130.588,spotify:track:2mWJVuJsQIFg0fnRYcD8zz,0.206,indie rock
33,0.011,"['alternative dance', 'chillwave', 'indietronica', 'new rave', 'nu disco']",['Poolside'],0.778,273.067,0.747,0.7929999999999999,9,0.0488,-6.899,0,Do You Believe?,0.3,2012,0.0513,104.003,spotify:track:25vjNoOK2v7nmKnxEiWG1g,0.8320000000000001,electronic
34,0.0026,"['dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",['OutKast'],0.8240000000000001,426.853,0.6559999999999999,0.00251,1,0.14400000000000002,-6.5710000000000015,1,SpottieOttieDopaliscious,0.59,1998,0.224,125.006,spotify:track:4GdB5M7GbwLZLouktYocFC,0.7070000000000001,Hip-Hop
35,0.519,"['brass band', 'dixieland', 'new orleans blues', 'new orleans jazz']",['Preservation Hall Jazz Band'],0.736,158.613,0.321,0.0,10,0.067,-10.705,1,Short Dressed Gal,0.44,2009,0.0515,160.537,spotify:track:5LIn72haoobRVZg0cELDad,0.961,jazz
36,0.0002,['neo-psychedelic'],['Temples'],0.498,190.68,0.895,9.990000000000003e-05,9,0.201,-3.759,1,Shelter Song,0.03,2013,0.0369,126.044,spotify:track:35cLqDLNb6mN7NhBEhqYhZ,0.467,psychedelic
37,0.00734,"['electro swing', 'nu jazz']",['Caravan Palace'],0.742,225.698,0.935,2.1e-06,4,0.125,-5.792000000000002,0,Jolie Coquine,0.53,2008,0.373,125.034,spotify:track:0OuWBW2Q299zvZCdLUPlLx,0.588,electro-swing
38,0.0304,"['alternative rock', 'dance-punk', 'dream pop', 'e6fi', 'emo', 'emo punk', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'math rock', 'modern rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'post rock', 'post-hardcore', 'shoegaze', 'slow core']",['Dismemberment Plan'],0.6579999999999999,169.853,0.8809999999999999,1.53e-06,6,0.12,-5.99,1,Waiting,0.13,2013,0.036000000000000004,122.313,spotify:track:2dO66EZj2q67wzTm7UoznP,0.8340000000000001,indie rock
39,0.17600000000000002,['pop rap'],['Aloe Blacc'],0.838,244.386,0.3670000000000001,0.0,6,0.0861,-11.833,0,I Need A Dollar,0.14,2010,0.0396,95.508,spotify:track:19KlLuxA7AxvQpoQYx7zhG,0.961,soul
40,0.000117,"['bass trap', 'brostep', 'electronic trap', 'moombahton', 'vapor twitch']",['UZ'],0.857,222.33,0.948,0.816,10,0.317,-6.901,0,Trap Shit V7,0.0,2012,0.204,140.002,spotify:track:0xkhBlA88VQpAwgApPpvGy,0.688,trap
41,0.3720000000000001,"['acoustic blues', 'blues', 'blues-rock', 'chicago blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'harmonica blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'memphis soul', 'modern blues', 'piedmont blues', 'rock-and-roll', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues']","[""Howlin' Wolf""]",0.7170000000000001,171.224,0.8270000000000001,9.84e-05,9,0.307,-3.531,1,Killing Floor,0.0,2013,0.0321,118.706,spotify:track:6SRckadNyIMtJbB7sWb2h9,0.6940000000000001,blues
42,0.8490000000000001,"['acoustic blues', 'blues', 'blues-rock', 'chicago blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'harmonica blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'memphis soul', 'modern blues', 'piedmont blues', 'rock-and-roll', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues']","[""Howlin' Wolf""]",0.8590000000000001,166.4,0.555,1.3800000000000003e-05,2,0.0659,-5.808,0,Spoonful,0.0,2013,0.0403,119.278,spotify:track:3TP5PZWF7dUWHot8fVZwf3,0.59,blues
43,0.0849,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'mashup', 'moombahton']",['Flosstradamus'],0.644,210.0,0.855,0.00477,2,0.0643,-6.193,0,Rollup,0.0,2012,0.552,159.93,spotify:track:1hzOfODGyHGSmZxP8c9NEu,0.196,trap
44,0.337,"['chamber psych', 'neo-psychedelic']",['Goat'],0.387,142.48,0.916,0.904,2,0.105,-3.707,1,Run To Your Mama,0.0,2012,0.0949,205.638,spotify:track:0idjMIcBzWQmm1opTYEPLj,0.5820000000000001,Psychedelic Rock
45,0.00614,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues']",['Cage The Elephant'],0.5429999999999999,222.813,0.946,1.49e-05,2,0.106,-0.7340000000000001,1,Spiderhead,0.55,2013,0.0454,117.962,spotify:track:5r5Lj2MkgwQJz6TaBdL865,0.547,indie rock
46,0.109,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.653,352.755,0.8740000000000001,0.0385,11,0.228,-5.542999999999998,1,Afterlife,0.5,2013,0.0362,115.983,spotify:track:6D43oUO6nImERk2psfXdNY,0.743,indie
47,0.00715,"['alternative dance', 'indie pop', 'metropopolis', 'modern rock', 'shimmer pop']",['Capital Cities'],0.76,223.187,0.579,0.000679,5,0.0304,-5.079,0,Kangaroo Court,0.0,2013,0.0388,99.979,spotify:track:3HhCeycsABEO9bK6PTGgTO,0.975,electronic
48,0.0323,"['alternative metal', 'alternative rock', 'blues-rock', 'garage rock', 'modern rock', 'neo-psychedelic', 'nu metal', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",['Queens of the Stone Age'],0.487,278.653,0.569,0.000315,0,0.359,-4.83,1,No One Knows,0.4,2002,0.0573,170.86700000000005,spotify:track:0melIwOKh1JH4RjI1Is10w,0.685,Stoner Rock
49,0.00182,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['Beck'],0.622,202.36,0.948,0.151,9,0.0827,-6.169,1,E-Pro,0.51,2005,0.0978,95.785,spotify:track:01MBhRpvFkbeRwAp7gcF2W,0.665,alternative
50,0.00658,"['brostep', 'edm', 'electronic trap']",['Big Gigantic'],0.547,283.613,0.8140000000000001,0.00307,5,0.308,-9.771,0,Sky High,0.0,2010,0.037000000000000005,90.01700000000002,spotify:track:7IaecDGUsRDMlQ8fS2seW6,0.409,electronic
51,0.219,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",['Pharrell Williams'],0.647,232.72,0.8220000000000001,0.0,5,0.0908,-4.662,0,"Happy - From ""Despicable Me 2""",0.73,2014,0.183,160.019,spotify:track:5b88tNINg4Q4nrRbrCXUmg,0.962,Hip-Hop
52,0.239,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['Beck'],0.667,209.24,0.415,0.0202,7,0.113,-10.594,1,Say Goodbye,0.45,2014,0.0289,136.66299999999998,spotify:track:4hNMZVwePbqggBQHu5ajGe,0.207,alternative
53,0.161,"['edm', 'electro house', 'glitch', 'glitch hop']",['The Glitch Mob'],0.68,404.08,0.5329999999999999,0.753,10,0.319,-10.572,0,Animus Vox,0.55,2010,0.0391,99.946,spotify:track:4c9FIjxXYYEyD9iH02fvbu,0.412,glitch
54,0.00075,"['brostep', 'complextro', 'edm', 'electro']","['Skrillex', 'Wolfgang Gartner']",0.616,292.907,0.946,0.0777,1,0.355,-2.8760000000000003,1,The Devil's Den,0.56,2011,0.0687,127.992,spotify:track:687RRToOFAtpqZRzmbhGtu,0.322,dubstep
55,0.0327,"['indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'modern rock', 'pop', 'shimmer pop', 'synthpop']",['CHVRCHES'],0.444,190.16,0.7090000000000001,5.03e-06,1,0.348,-5.048,1,The Mother We Share,0.62,2013,0.0322,174.012,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,0.313,synthpop
56,0.00536,"['indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'modern rock', 'pop', 'shimmer pop', 'synthpop']",['CHVRCHES'],0.67,232.107,0.8140000000000001,9.09e-05,5,0.338,-5.933,1,Gun,0.52,2013,0.0448,119.984,spotify:track:3rvtRXFWpmXJofk5i7Y1Ft,0.436,synthpop
57,0.0103,"['hip hop', 'pop rap', 'rap', 'southern hip hop']","['Kid Cudi', 'MGMT', 'Ratatat']",0.725,373.627,0.688,0.00386,0,0.0494,-5.233,1,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),0.69,2012,0.0546,128.004,spotify:track:5PX4uS1LqlWEPL69phPVQQ,0.609,Hip-Hop
58,0.000183,"['big room', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton', 'pop', 'progressive electro house', 'tropical house']",['Dillon Francis and Kill The Noise'],0.695,295.714,0.792,0.439,9,0.0638,-4.595,0,Dill the Noise,0.0,2012,0.0328,112.008,spotify:track:3ic1E34WS95wFcJtF62kCD,0.417,moombahton
59,0.0204,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'tropical house']","['Zedd', 'Matthew Koma']",0.616,243.413,0.795,0.00203,0,0.128,-4.48,0,Spectrum,0.59,2012,0.0354,129.93,spotify:track:1dFkD1JfRMzwO6hwUsE8aS,0.468,electronic
60,0.0197,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'melbourne bounce', 'pop', 'progressive electro house', 'tropical house']",['Deorro'],0.88,326.888,0.821,0.6609999999999999,5,0.234,-2.545,0,Five Hours,0.11,2014,0.118,127.907,spotify:track:6zlOUIqcU6juXFww9UNpJK,0.575,House
61,0.000911,"['brostep', 'complextro', 'edm', 'electro']","['Skrillex', 'Zedd']",0.93,357.877,0.6409999999999999,0.0637,7,0.5720000000000001,-3.719,0,Scary Monsters And Nice Sprites - Zedd Remix,0.37,2010,0.34600000000000003,127.994,spotify:track:3YN1rSuRug82RFXdEMyUQZ,0.345,dubstep
62,0.0543,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['Beck'],0.6809999999999999,209.893,0.662,0.00512,8,0.206,-6.526,1,Girl,0.51,2005,0.115,149.485,spotify:track:3DgNj1aYbSRVoVO8yX7DRt,0.85,alternative
63,0.00463,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues']",['Cage The Elephant'],0.457,211.373,0.613,0.000441,9,0.0711,-5.756,1,Shake Me Down,0.63,2011,0.0295,105.11,spotify:track:12sYWro0wGQpq0rjE0lKcm,0.132,indie rock
64,0.0351,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.453,390.818,0.647,0.408,10,0.396,-7.8610000000000015,1,Here Comes The Night Time,0.45,2013,0.0472,95.01,spotify:track:4mzBH5tCKO6lHqRN3awTJC,0.642,indie
65,0.00024700000000000004,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'nwobhm', 'rock', 'speed metal', 'wrestling']",['Motörhead'],0.411,249.275,0.918,0.52,10,0.055,-5.134,0,Lost Woman Blues,0.34,2013,0.0495,140.036,spotify:track:7nj3m4KFxtkx8W9H55oZ9f,0.514,heavy metal
66,0.0006259999999999999,"['brostep', 'edm', 'electronic trap']",['Big Gigantic'],0.199,310.878,0.933,0.00158,5,0.47,-4.58,0,Rise and Shine,0.29,2012,0.101,89.523,spotify:track:6U9ucHDGZUGqIHZnA3SJ5A,0.253,electronic
67,0.113,"['alternative dance', 'aussietronica', 'australian dance', 'deep australian indie', 'nu disco']",['Flight Facilities'],0.764,220.996,0.591,1.49e-05,6,0.107,-6.6770000000000005,0,With You,0.46,2012,0.0451,116.038,spotify:track:61LL20jMTJixZtNZrBnlLR,0.672,electronic
68,0.223,"['big beat', 'disco house', 'electronic']",['Fatboy Slim'],0.727,164.707,0.862,0.0,9,0.321,-5.492000000000001,1,Wonderful Night,0.32,2006,0.0495,159.982,spotify:track:1h77aKPYRFHxtiyFzPcMac,0.971,electronic
69,0.0538,"['alternative dance', 'chillwave', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'portland indie', 'shimmer pop', 'synthpop']",['STRFKR'],0.706,230.053,0.69,0.465,9,0.281,-5.5379999999999985,0,While I'm Alive,0.57,2013,0.0308,100.002,spotify:track:6wtcxwSJs82tpdeIoj93LF,0.81,electronic
70,0.248,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['Beck'],0.674,329.573,0.65,0.0208,2,0.113,-7.349,1,Where It's At,0.53,1996,0.0682,96.95,spotify:track:7mQertZHtd37UQ2uJs0Uct,0.517,alternative
71,0.564,"['house', 'indie r&b', 'indietronica', 'pop', 'tropical house']",['AlunaGeorge'],0.5920000000000001,211.286,0.539,0.0313,4,0.102,-9.721,0,We Are Chosen,0.29,2011,0.319,139.201,spotify:track:6DRUfVNu9siPwYBVKmyhaA,0.5670000000000001,electronic
72,0.32,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.6809999999999999,279.76,0.687,0.0226,9,0.116,-7.327000000000001,1,Modern Man,0.03,2010,0.0351,122.231,spotify:track:7z7100g9zR2d55U1kGMyCv,0.643,indie
73,0.0097,"['brostep', 'edm', 'electronic trap']",['Big Gigantic'],0.493,270.307,0.741,0.0626,0,0.17,-8.49,1,Driftin,0.0,2010,0.0344,89.98299999999998,spotify:track:3dTE9ckLPn0ylkyfZqjUpC,0.187,electronic
74,0.0193,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'downtempo', 'electronic', 'indie r&b', 'indietronica', 'neo soul', 'new rave', 'swedish synthpop', 'synthpop', 'trip hop']",['Little Dragon'],0.767,174.947,0.903,0.00914,5,0.339,-5.945,1,Shuffle A Dream,0.0,2009,0.0812,128.069,spotify:track:7nHvhfYRMRm9XlEy5PrJXp,0.8170000000000001,trip-hop
75,0.0546,"['alternative metal', 'alternative rock', 'blues-rock', 'garage rock', 'modern rock', 'neo-psychedelic', 'nu metal', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",['Queens of the Stone Age'],0.5870000000000001,291.4,0.8740000000000001,0.000452,2,0.0511,-3.597,1,Smooth Sailing,0.58,2013,0.0544,95.017,spotify:track:1Dhi8OBMSyukjUQ93uBfNz,0.469,Stoner Rock
76,0.078,"['metropopolis', 'modern rock', 'pop']",['Bastille'],0.6809999999999999,214.148,0.715,0.0,9,0.275,-6.318,1,Pompeii,0.71,2013,0.0388,127.429,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.593,indie
77,0.063,"['metropopolis', 'modern rock', 'pop']",['Bastille'],0.5870000000000001,240.747,0.916,0.0,4,0.25,-4.879,0,Things We Lost In The Fire,0.53,2013,0.0605,134.029,spotify:track:2oTdiDj4AawNeeYFz8bipG,0.645,indie
78,0.00586,"['alternative dance', 'aussietronica', 'australian dance', 'deep australian indie', 'nu disco']",['Flight Facilities'],0.634,236.931,0.6920000000000001,0.000116,1,0.0726,-5.646,0,Crave You (Adventure Club Remix),0.04,2010,0.0997,140.029,spotify:track:0ekII9O2RfHOivSRY9Bn1U,0.0839,electronic
79,0.0765,"['alternative dance', 'australian alternative rock', 'indietronica', 'new rave']",['Jagwar Ma'],0.7070000000000001,242.493,0.563,0.0,7,0.13699999999999998,-7.706,1,Uncertainty,0.29,2013,0.0257,98.012,spotify:track:1v3z2M8JcHNww8rCx9oTx4,0.574,seen live
80,0.134,"['canadian indie', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'permanent wave']",['Arcade Fire'],0.258,335.333,0.8009999999999999,0.0363,0,0.0945,-4.792,1,Wake Up,0.13,2004,0.0362,138.269,spotify:track:2uljPrNySotVP1d42B30X2,0.273,indie
81,0.0299,"['hip hop', 'pop', 'pop rap', 'rap']",['Chance The Rapper'],0.6579999999999999,185.897,0.633,0.0,9,0.355,-7.5939999999999985,1,Family (Blended Babies Remix) [feat. Vic Mensa],0.02,2013,0.316,93.102,spotify:track:0ykDCKXBs5onPLJ5gaHqly,0.758,Hip-Hop
